univName,greV,greQ,toeflScore,cgpa_converted
University of North Carolina Charlotte,153.0,156.0,104.0,2.929
University of North Carolina Charlotte,144.0,157.0,91.0,2.44
University of North Carolina Charlotte,151.0,158.0,93.0,2.68
University of North Carolina Charlotte,130.0,168.085,105.0,2.76
University of North Carolina Charlotte,155.0,159.0,102.0,3.45
University of North Carolina Charlotte,130.0,170.213,89.0,2.8
University of North Carolina Charlotte,143.0,163.0,91.0,2.9
University of North Carolina Charlotte,130.0,159.574,92.0,2.542
University of North Carolina Charlotte,145.0,166.0,92.0,2.96
University of North Carolina Charlotte,156.0,164.0,109.0,2.396
University of North Carolina Charlotte,144.0,162.0,93.0,3.468
University of North Carolina Charlotte,130.0,155.319,92.0,3.46
University of North Carolina Charlotte,143.0,162.0,92.0,2.87
University of North Carolina Charlotte,142.0,163.0,93.0,3.24
University of North Carolina Charlotte,130.0,165.957,101.0,3.028
University of North Carolina Charlotte,150.0,163.0,98.0,3.2
University of North Carolina Charlotte,130.0,146.809,89.0,2.92
University of North Carolina Charlotte,152.0,163.0,112.0,2.659
University of North Carolina Charlotte,130.0,151.064,92.0,3.06
University of North Carolina Charlotte,149.0,168.0,95.0,2.88
University of North Carolina Charlotte,130.0,157.447,106.0,2.242
University of North Carolina Charlotte,142.0,159.0,91.0,3.436
University of North Carolina Charlotte,143.0,161.0,85.0,2.32
University of North Carolina Charlotte,147.0,165.0,105.0,3.08
University of North Carolina Charlotte,156.0,157.0,109.0,2.24
University of North Carolina Charlotte,130.0,159.574,108.0,2.84
University of North Carolina Charlotte,149.0,160.0,98.0,2.832
University of North Carolina Charlotte,149.0,155.0,102.0,3.156
University of North Carolina Charlotte,130.0,170.213,120.0,2.8
University of North Carolina Charlotte,143.0,158.0,98.0,2.96
University of North Carolina Charlotte,130.0,168.085,95.0,3.24
University of North Carolina Charlotte,130.0,155.319,103.0,2.96
University of North Carolina Charlotte,152.0,166.0,112.0,2.518
University of North Carolina Charlotte,147.0,158.0,101.0,3.263
University of North Carolina Charlotte,151.0,151.0,93.0,3.056
University of North Carolina Charlotte,37.0,47.0,96.0,3.4
University of North Carolina Charlotte,130.0,130.0,86.0,2.64
University of North Carolina Charlotte,130.0,142.553,103.0,2.2
University of North Carolina Charlotte,161.0,157.0,115.0,2.824
University of North Carolina Charlotte,146.0,163.0,99.0,2.72
University of North Carolina Charlotte,145.0,158.0,92.0,3.064
University of North Carolina Charlotte,130.0,153.191,92.0,2.533
University of North Carolina Charlotte,152.0,162.0,107.0,2.72
University of North Carolina Charlotte,155.0,162.0,103.0,3.416
University of North Carolina Charlotte,154.0,163.0,111.0,2.24
University of North Carolina Charlotte,130.0,159.574,116.0,2.396
University of North Carolina Charlotte,130.0,140.426,91.0,3.08
University of North Carolina Charlotte,158.0,160.0,94.0,2.56
University of North Carolina Charlotte,159.0,167.0,117.0,2.52
University of North Carolina Charlotte,144.0,158.0,97.0,3.256
University of North Carolina Charlotte,130.0,138.298,104.0,2.32
University of North Carolina Charlotte,130.0,153.191,85.0,3.0
University of North Carolina Charlotte,130.0,144.681,93.0,3.476
University of North Carolina Charlotte,130.0,159.574,104.0,2.84
University of North Carolina Charlotte,144.0,161.0,95.0,3.36
University of North Carolina Charlotte,152.0,155.0,88.0,3.164
University of North Carolina Charlotte,149.0,157.0,109.0,2.64
University of North Carolina Charlotte,131.915,161.702,102.0,2.796
University of North Carolina Charlotte,164.0,165.0,110.0,3.4
University of North Carolina Charlotte,143.0,164.0,97.0,3.56
University of North Carolina Charlotte,152.0,160.0,98.0,3.12
University of North Carolina Charlotte,130.0,165.957,7.0,2.824
University of North Carolina Charlotte,140.0,154.0,6.0,2.96
University of North Carolina Charlotte,153.0,158.0,108.0,3.32
University of North Carolina Charlotte,130.0,163.83,100.0,3.16
University of North Carolina Charlotte,150.0,159.0,104.0,2.848
University of North Carolina Charlotte,142.0,160.0,103.0,2.8
University of North Carolina Charlotte,149.0,164.0,93.0,2.777
University of North Carolina Charlotte,143.0,161.0,94.0,2.974
University of North Carolina Charlotte,157.0,164.0,104.0,2.568
University of North Carolina Charlotte,130.0,142.553,86.0,2.64
University of North Carolina Charlotte,152.0,157.0,90.0,2.94
University of North Carolina Charlotte,151.0,162.0,101.0,2.412
University of North Carolina Charlotte,130.0,287.234,105.0,2.32
University of North Carolina Charlotte,130.0,170.213,101.0,2.4
University of North Carolina Charlotte,143.0,162.0,101.0,2.605
University of North Carolina Charlotte,145.0,159.0,95.0,2.28
University of North Carolina Charlotte,143.0,170.0,94.0,3.0
University of North Carolina Charlotte,130.0,157.447,103.0,2.76
University of North Carolina Charlotte,151.0,170.0,103.0,2.688
University of North Carolina Charlotte,142.0,162.0,91.0,3.216
University of North Carolina Charlotte,150.0,159.0,101.0,3.2
University of North Carolina Charlotte,153.0,162.0,109.0,2.728
University of North Carolina Charlotte,130.0,163.83,96.0,0.228
University of North Carolina Charlotte,130.0,157.447,97.0,2.84
University of North Carolina Charlotte,130.0,170.213,110.0,2.92
University of North Carolina Charlotte,151.0,158.0,102.0,3.148
University of North Carolina Charlotte,140.426,153.191,107.0,2.56
University of North Carolina Charlotte,156.0,160.0,103.0,2.64
University of North Carolina Charlotte,151.0,166.0,100.0,2.65
University of North Carolina Charlotte,148.0,161.0,93.0,3.596
University of North Carolina Charlotte,143.0,165.0,99.0,2.754
University of North Carolina Charlotte,140.0,161.0,100.0,2.44
University of North Carolina Charlotte,130.0,157.447,86.0,2.744
University of North Carolina Charlotte,142.553,157.447,110.0,2.356
University of North Carolina Charlotte,130.0,161.702,106.0,3.2
University of North Carolina Charlotte,145.0,158.0,97.0,3.12
University of North Carolina Charlotte,130.0,161.702,89.0,3.1
University of North Carolina Charlotte,130.0,157.447,112.0,3.4
University of North Carolina Charlotte,144.0,158.0,94.0,2.6
University of North Carolina Charlotte,130.0,157.447,103.0,3.12
University of North Carolina Charlotte,139.0,166.0,86.0,2.771
University of North Carolina Charlotte,130.0,146.809,89.0,2.776
University of North Carolina Charlotte,130.0,148.936,96.0,2.86
University of North Carolina Charlotte,146.0,161.0,92.0,2.76
University of North Carolina Charlotte,130.0,159.574,93.0,3.0
University of North Carolina Charlotte,130.0,168.085,107.0,2.8
University of North Carolina Charlotte,143.0,157.0,91.0,2.892
University of North Carolina Charlotte,155.0,163.0,106.0,2.912
University of North Carolina Charlotte,130.0,151.064,115.0,2.4
University of North Carolina Charlotte,130.0,163.83,99.0,2.96
University of North Carolina Charlotte,144.0,163.0,96.0,2.64
University of North Carolina Charlotte,130.0,142.553,101.0,2.48
University of North Carolina Charlotte,150.0,160.0,96.0,2.84
University of North Carolina Charlotte,150.0,162.0,107.0,3.12
University of North Carolina Charlotte,142.0,156.0,93.0,3.24
University of North Carolina Charlotte,149.0,161.0,105.0,3.532
University of North Carolina Charlotte,146.0,158.0,100.0,2.464
University of North Carolina Charlotte,148.0,152.0,104.0,2.8
University of North Carolina Charlotte,148.0,164.0,95.0,2.928
University of North Carolina Charlotte,147.0,167.0,95.0,3.26
University of North Carolina Charlotte,146.0,160.0,100.0,2.94
University of North Carolina Charlotte,145.0,162.0,106.0,2.668
University of North Carolina Charlotte,136.17,161.702,110.0,2.16
University of North Carolina Charlotte,147.0,161.0,105.0,2.88
University of North Carolina Charlotte,130.0,163.83,93.0,2.56
University of North Carolina Charlotte,149.0,152.0,94.0,2.64
University of North Carolina Charlotte,155.0,163.0,111.0,2.68
University of North Carolina Charlotte,146.0,162.0,94.0,3.14
University of North Carolina Charlotte,130.0,157.447,86.0,3.0
University of North Carolina Charlotte,130.0,148.936,89.0,2.88
University of North Carolina Charlotte,157.0,156.0,104.0,3.4
University of North Carolina Charlotte,130.0,161.702,88.0,2.892
University of North Carolina Charlotte,157.0,150.0,100.0,3.016
University of North Carolina Charlotte,153.0,164.0,108.0,3.432
University of North Carolina Charlotte,130.0,170.213,97.0,2.572
University of North Carolina Charlotte,142.0,161.0,83.0,2.98
University of North Carolina Charlotte,152.0,160.0,112.0,2.884
University of North Carolina Charlotte,158.0,159.0,115.0,2.548
University of North Carolina Charlotte,130.0,168.085,87.0,3.04
University of North Carolina Charlotte,147.0,157.0,101.0,3.184
University of North Carolina Charlotte,168.085,130.0,120.0,2.36
University of North Carolina Charlotte,157.0,156.0,108.0,2.776
University of North Carolina Charlotte,136.17,170.213,114.0,3.22
University of North Carolina Charlotte,130.0,165.957,90.0,2.88
University of North Carolina Charlotte,147.0,163.0,94.0,3.128
University of North Carolina Charlotte,130.0,142.553,93.0,2.68
University of North Carolina Charlotte,148.0,157.0,99.0,2.788
University of North Carolina Charlotte,130.0,159.574,106.0,2.44
University of North Carolina Charlotte,157.0,158.0,114.0,2.72
University of North Carolina Charlotte,131.915,161.702,109.0,2.2
University of North Carolina Charlotte,130.0,165.957,114.0,2.24
University of North Carolina Charlotte,151.0,156.0,100.0,3.28
University of North Carolina Charlotte,150.0,160.0,94.0,2.956
University of North Carolina Charlotte,130.0,148.936,97.0,3.224
University of North Carolina Charlotte,153.0,161.0,117.0,2.2
University of North Carolina Charlotte,130.0,170.213,107.0,2.814
University of North Carolina Charlotte,130.0,155.319,107.0,2.8
University of North Carolina Charlotte,154.0,161.0,111.0,3.08
University of North Carolina Charlotte,130.0,159.574,105.0,2.352
University of North Carolina Charlotte,145.0,156.0,8.0,2.96
University of North Carolina Charlotte,130.0,163.83,120.0,2.38
University of North Carolina Charlotte,130.0,155.319,109.0,3.468
University of North Carolina Charlotte,145.0,156.0,105.0,2.928
University of North Carolina Charlotte,152.0,158.0,102.0,2.32
University of North Carolina Charlotte,158.0,156.0,105.0,2.568
University of North Carolina Charlotte,130.0,170.213,120.0,3.0
University of North Carolina Charlotte,140.0,167.0,85.0,2.96
University of North Carolina Charlotte,152.0,156.0,105.0,3.12
University of North Carolina Charlotte,147.0,160.0,104.0,3.18
University of North Carolina Charlotte,130.0,148.936,101.0,2.96
University of North Carolina Charlotte,130.0,159.574,92.0,3.12
University of North Carolina Charlotte,153.0,150.0,99.0,3.0
University of North Carolina Charlotte,154.0,167.0,110.0,2.64
University of North Carolina Charlotte,149.0,162.0,103.0,3.04
University of North Carolina Charlotte,143.0,157.0,98.0,3.16
University of North Carolina Charlotte,156.0,165.0,112.0,2.396
University of North Carolina Charlotte,163.0,156.0,117.0,2.72
University of North Carolina Charlotte,159.0,164.0,115.0,2.609
University of North Carolina Charlotte,130.0,170.213,111.0,2.88
University of North Carolina Charlotte,149.0,160.0,85.0,3.04
University of North Carolina Charlotte,130.0,161.702,101.0,2.968
University of North Carolina Charlotte,161.0,157.0,95.0,2.94
University of North Carolina Charlotte,144.0,167.0,6.0,3.0
University of North Carolina Charlotte,151.0,163.0,109.0,2.536
University of North Carolina Charlotte,143.0,151.0,84.0,2.56
University of North Carolina Charlotte,130.0,157.447,120.0,2.84
University of North Carolina Charlotte,149.0,156.0,92.0,2.8
University of North Carolina Charlotte,146.0,161.0,87.0,3.344
University of North Carolina Charlotte,130.0,148.936,91.0,2.48
University of North Carolina Charlotte,130.0,165.957,106.0,2.48
University of North Carolina Charlotte,130.0,163.83,102.0,2.2
University of North Carolina Charlotte,130.0,163.83,98.0,2.334
University of North Carolina Charlotte,130.0,161.702,94.0,2.44
University of North Carolina Charlotte,157.0,162.0,112.0,2.52
University of North Carolina Charlotte,150.0,167.0,92.0,3.064
University of North Carolina Charlotte,130.0,151.064,92.0,2.6
University of North Carolina Charlotte,154.0,162.0,96.0,3.132
University of North Carolina Charlotte,130.0,153.191,104.0,2.6
University of North Carolina Charlotte,147.0,161.0,97.0,3.0
University of North Carolina Charlotte,152.0,162.0,109.0,2.94
University of North Carolina Charlotte,151.0,161.0,103.0,3.08
University of North Carolina Charlotte,130.0,165.957,92.0,3.44
University of North Carolina Charlotte,130.0,165.957,120.0,2.12
University of North Carolina Charlotte,130.0,170.213,95.0,2.572
University of North Carolina Charlotte,162.0,166.0,112.0,3.287
University of North Carolina Charlotte,158.0,164.0,108.0,3.084
University of North Carolina Charlotte,130.0,159.574,106.0,3.0
University of North Carolina Charlotte,140.0,166.0,96.0,3.4
University of North Carolina Charlotte,150.0,161.0,96.0,2.968
University of North Carolina Charlotte,130.0,161.702,89.0,2.812
University of North Carolina Charlotte,152.0,168.0,101.0,3.048
University of North Carolina Charlotte,146.0,165.0,111.0,2.792
University of North Carolina Charlotte,143.0,162.0,95.0,3.4
University of North Carolina Charlotte,146.0,162.0,96.0,2.686
University of North Carolina Charlotte,149.0,162.0,104.0,2.6
University of North Carolina Charlotte,152.0,160.0,104.0,3.016
University of North Carolina Charlotte,147.0,163.0,110.0,3.24
University of North Carolina Charlotte,157.0,161.0,99.0,3.296
University of North Carolina Charlotte,144.0,163.0,100.0,3.04
University of North Carolina Charlotte,145.0,160.0,98.0,3.316
University of North Carolina Charlotte,147.0,161.0,92.0,2.97
University of North Carolina Charlotte,156.0,157.0,116.0,2.8
University of North Carolina Charlotte,149.0,163.0,104.0,2.44
University of North Carolina Charlotte,151.064,148.936,101.0,3.0
University of North Carolina Charlotte,154.0,161.0,111.0,3.08
University of North Carolina Charlotte,153.0,149.0,105.0,3.08
University of North Carolina Charlotte,153.0,162.0,111.0,3.28
University of North Carolina Charlotte,152.0,159.0,104.0,2.618
University of North Carolina Charlotte,150.0,159.0,98.0,3.312
University of North Carolina Charlotte,130.0,227.66,95.0,3.204
University of North Carolina Charlotte,157.0,163.0,108.0,3.08
University of North Carolina Charlotte,147.0,163.0,111.0,2.92
University of North Carolina Charlotte,141.0,158.0,90.0,2.792
University of North Carolina Charlotte,130.0,144.681,86.0,3.364
University of North Carolina Charlotte,130.0,165.957,96.0,3.08
University of North Carolina Charlotte,130.0,159.574,92.0,3.48
University of North Carolina Charlotte,130.0,155.319,87.0,3.16
University of North Carolina Charlotte,130.0,170.213,84.0,2.84
University of North Carolina Charlotte,142.0,153.0,85.0,3.12
University of North Carolina Charlotte,155.0,161.0,103.0,2.846
University of North Carolina Charlotte,152.0,152.0,100.0,2.72
University of North Carolina Charlotte,147.0,157.0,112.0,3.304
University of North Carolina Charlotte,153.0,161.0,101.0,2.4
University of North Carolina Charlotte,151.0,156.0,91.0,2.506
University of North Carolina Charlotte,130.0,159.574,120.0,2.16
